Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
297571,2826,14051,442750.0,18137794.0,1085.0,29.0,156.670205237,328.995140848,1337.0,28.0,1290.85431642,221.518334963,6.244070826794278E7,56715.87621105552,17.6327921308,225.046575909,11444.0,0.0,297571.0,105.334867257,542.57263362,11444.0,0.0,297543.0,21.1774377224,247.591784676,11453.0,0.0,0,0,0,0,71388,353944,9496.89317843,47218.9830326,28.0,1337.0,1100.93399692,488.159913949,238300.101586,0,0,0,0,0,0,0,0,4.0,1100.99922972,156.670205237,1290.85431642,0,0,0,18580544,16877,62440708,0,0,0,0,0,0,2825,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
296907,1856,7416,176750.0,9751000.0,1042.0,34.0,95.2316810345,237.670017882,1337.0,29.0,1314.85976268,157.480174673,3.343723792298599E7,31228.633881989987,32.0253478589,416.376192218,14664.0,0.0,296907.0,160.057681941,920.882753533,14664.0,0.0,296864.0,40.0356035064,467.733367618,14690.0,0.0,0,0,0,0,48556,188580,6251.11566922,24977.5182128,29.0,1337.0,1070.72047881,518.928704521,269287.000375,0,0,0,0,0,0,0,0,3.0,1070.83595772,95.2316810345,1314.85976268,0,0,0,9927750,9272,33437237,0,0,0,0,0,0,1855,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
297589,18702,28968,1300428.0,20025879.0,1337.0,29.0,69.5341674687,181.182750899,1337.0,28.0,691.310376968,462.161210076,7.16636266797496E7,160187.37251712932,6.24282028152,15.5308112985,490.0,0.0,297589.0,15.9129993048,26.1987298646,492.0,0.0,297549.0,10.2719991715,21.2738998242,491.0,0.0,0,0,0,0,500212,773104,62845.0648377,97342.3076794,28.0,1337.0,447.365106669,484.604846525,234841.857275,0,0,0,0,0,0,0,0,1.0,447.374491294,69.5341674687,691.310376968,0,0,0,21326307,47670,71663626,0,0,0,0,0,0,18701,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
297734,8842,38693,1450032.0,49941208.0,1125.0,29.0,163.993666591,341.945200342,1337.0,28.0,1290.70395162,228.964299654,1.7260789832535082E8,159655.93449186187,6.26360079101,93.1776915214,2608.0,0.0,297734.0,33.6765071824,213.938676568,2608.0,0.0,297729.0,7.69484647989,103.666358393,2610.0,0.0,0,0,0,0,229728,998732,29697.6495798,129958.284912,28.0,1337.0,1081.12495793,506.587700503,256631.098301,0,0,0,0,0,0,0,0,4.0,1081.14770169,163.993666591,1290.70395162,0,0,0,51391240,47535,172607898,0,0,0,0,0,0,8841,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
299124,28172,21516,19699053.0,1366556.0,1337.0,28.0,699.24226182,470.765565645,1337.0,34.0,63.5134783417,165.296044685,7.042433572698948E7,166111.71286824194,6.02016624067,15.3252581999,560.0,0.0,299102.0,10.6173724752,21.5990348214,560.0,0.0,299123.0,13.9029979084,22.1249699582,562.0,0.0,0,0,0,0,755268,579244,94181.677164,71930.0357043,28.0,1337.0,423.97299201,486.535219981,236716.520282,0,0,0,0,0,0,0,0,0.0,423.981524714,699.24226182,63.5134783417,0,0,0,21065609,49688,70424335,0,0,0,0,0,0,28171,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
296923,3718,15955,500626.0,20605256.0,1085.0,34.0,134.649273803,301.484635394,1337.0,28.0,1291.46073331,218.646911403,7.108200442538975E7,66256.23478140797,15.0936864579,202.151317632,4340.0,0.0,296923.0,79.8824320689,459.517796596,4340.0,0.0,296920.0,18.6110066441,224.756458025,4343.0,0.0,0,0,0,0,95084,407972,12521.764902,53734.4698794,28.0,1337.0,1072.83551896,510.934364531,261053.924858,0,0,0,0,0,0,0,0,4.0,1072.89005236,134.649273803,1291.46073331,0,0,0,21105882,19673,71082004,0,0,0,0,0,0,3717,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
294120,2604,7448,213090.0,9777381.0,1042.0,34.0,81.831797235,211.060906456,1337.0,29.0,1312.75255102,165.546131171,3.396732966136271E7,34176.526587787295,29.2627599244,375.771105444,5901.0,0.0,294120.0,112.99270073,732.157350178,5901.0,0.0,294073.0,39.4887874312,438.885359395,5927.0,0.0,0,0,0,0,67680,195652,8853.52917177,25322.997416,29.0,1337.0,993.883716304,568.037709962,322666.839939,0,0,0,0,0,0,0,0,2.0,993.982590529,81.831797235,1312.75255102,0,0,0,9990471,10052,33967329,0,0,0,0,0,0,2603,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
299457,32538,22360,25539379.0,1397890.0,1337.0,28.0,784.909306042,478.387610312,1055.0,34.0,62.5174418605,162.268580542,8.995371288699213E7,183325.15185819668,5.45488824526,14.5297465023,225.0,0.0,299436.0,9.20293819344,20.1839379481,245.0,0.0,299454.0,13.3929961089,21.5665670589,225.0,0.0,0,0,0,0,877974,604196,108656.66857,74668.4832881,28.0,1337.0,490.672507696,521.864135907,272342.176346,0,0,0,0,0,0,0,0,0.0,490.68144559,784.909306042,62.5174418605,0,0,0,26937269,54898,89953712,0,0,0,0,0,0,32537,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
98297,288,9902,50286.0,13171376.0,1337.0,31.0,174.604166667,367.807274537,1337.0,28.0,1330.17329832,89.2172486961,1.3450727896070075E8,103665.42213902765,9.64736480518,378.696537778,22472.0,0.0,98295.0,342.491289199,2234.79278128,22472.0,0.0,98292.0,9.92748207252,384.395524934,22497.0,0.0,0,0,0,0,6120,195820,2929.89613111,100735.526008,28.0,1337.0,1297.5173192,219.586843,48218.3816186,0,0,0,0,0,0,0,0,34.0,1297.64465162,174.604166667,1330.17329832,0,0,0,13221662,10190,134507278,0,0,0,0,0,0,287,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
296651,2636,7420,214130.0,9747556.0,1042.0,34.0,81.2329286798,209.630102512,1337.0,29.0,1313.68679245,162.309811813,3.358049020566255E7,33898.419354729966,29.5028344107,379.573898873,6002.0,0.0,296649.0,112.580265655,735.318129535,6002.0,0.0,296627.0,39.9820730557,444.02702903,6029.0,0.0,0,0,0,0,71284,201488,8885.86251184,25012.5568429,29.0,1337.0,990.626230486,569.862666291,324743.458433,0,0,0,0,0,0,0,0,2.0,990.724741448,81.2329286798,1313.68679245,0,0,0,9961686,10056,33580490,0,0,0,0,0,0,2635,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,live
