Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1749,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.5105774728418,1749.0,0.0,1749.0,1749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,571.7552887364209,571.7552887364209,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,517,136,0,20,0,0,0,0,0,0,0,0,https
1652,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.6537530266344,1652.0,0.0,1652.0,1652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,605.3268765133172,605.3268765133172,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2048,145,0,20,0,0,0,0,0,0,0,0,https
3359281,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762923970933065,223952.06666666668,765165.867711091,2985280.0,4.0,3359281.0,559880.1666666666,1189740.374076364,2985280.0,113.0,3238003.0,404750.37500000006,1092261.137276631,3105990.0,4.0,1,0,0,0,224,288,2.083779237283216,2.6791447336498493,0.0,0.0,0.0,0.0,0.0,0,0,0,5,16,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,9,0,130,2048,0,32,0,0,0,0,0,0,0,0,https
15338690,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13038923141415598,1.533869E7,0.0,1.533869E7,1.533869E7,1.533869E7,1.533869E7,0.0,1.533869E7,1.533869E7,0,0,0,0,0,0,0,0,0,52,0,0.13038923141415598,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,8,0,0,20,0,0,0,0,0,0,0,0,https
147538,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.555829684555842,147538.0,0.0,147538.0,147538.0,147538.0,147538.0,0.0,147538.0,147538.0,0,0,0,0,0,0,0,0,0,64,0,13.555829684555842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,268,0,0,32,0,0,0,0,0,0,0,0,https
20183340,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.29727488116436623,4036668.0,8935094.036793765,2.0020084E7,45.0,2.018334E7,4036668.0,8935094.036793765,2.0020084E7,45.0,0,0,0,0,0,0,0,0,0,132,0,0.29727488116436623,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3,6,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,https
531194,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,32.00337353208055,33199.62500000001,59951.264024344535,241791.0,5.0,531194.0,33199.62500000001,59951.264024344535,241791.0,5.0,0,0,0,0,0,0,0,0,0,552,0,32.00337353208055,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,9,17,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,32,0,0,0,0,0,0,0,0,https
20051497,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4488442932714699,2506437125,4583886.560491511,9941327.0,2131.0,2.0051497E7,4010299.4,5406713.205087385,9941327.0,61603.0,1.9989912E7,9994956.0,11653.119753954303,1.0003196E7,9986716.0,1,0,0,0,120,60,0.29922952884764664,0.14961476442382332,0.0,0.0,0.0,0.0,0.0,0,0,0,6,9,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,1025,8,0,20,0,0,0,0,0,0,0,0,https
171977,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.70311727731034,28662.833333333336,42622.1725744555,106847.0,6.0,171977.0,57325.666666666664,99275.37883248461,171959.0,6.0,17061.0,8530.5,11911.213729087392,16953.0,108.0,1,0,0,0,80,60,23.258924158463053,17.444193118847288,0.0,0.0,0.0,0.0,0.0,0,0,0,2,7,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1025,130,0,20,0,0,0,0,0,0,0,0,https
607362,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,34.57575548025724,30368.100000000002,78692.18590304884,274713.0,7.0,607362.0,30368.100000000002,78692.18590304884,274713.0,7.0,0,0,0,0,0,0,0,0,0,420,0,34.57575548025724,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,21,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,136,0,0,20,0,0,0,0,0,0,0,0,https
