Fwd Packet Length Std,Bwd IAT Total,Packet Length Mean,Label
0.000000,0.006477,1.446667,dns
0.032083,0.000314,1.091429,dns
0.000000,0.000798,1.190667,dns
0.000000,0.000024,0.464000,dns
0.000000,0.000361,0.696000,dns
0.056144,0.004293,1.428571,dns
0.000000,0.000120,1.540000,dns
0.000000,0.002833,0.300000,dns
0.000000,0.000029,1.032000,dns
0.000000,0.200967,0.900635,dns
0.000000,0.000132,0.764000,dns
0.000000,0.000004,1.204000,dns
0.000000,0.000000,0.955000,dns
0.000000,0.000000,0.955000,dns
0.000000,0.000649,0.000000,http
0.000000,0.000649,0.000000,http
0.000000,0.050017,0.000000,http
1.323317,0.050082,0.412667,http
1.443714,0.000068,0.668333,http
0.000000,0.000000,3.253333,http
0.000000,0.000000,3.253333,http
0.000000,0.000000,3.253333,http
0.778001,0.000077,10.000000,http
1.549858,0.011856,0.585926,http
1.818545,0.065299,7.566393,http
0.737828,0.001494,6.314700,http
0.237127,0.004913,10.000000,http
0.000000,0.005669,0.000000,http
2.081925,0.015194,0.760000,http
1.869526,0.091649,4.216389,http
0.890290,0.000385,0.543333,http
1.195074,0.000022,10.000000,http
1.195074,0.000022,10.000000,http
1.572044,0.000019,10.000000,http
1.805856,0.025108,0.564848,http
0.000000,0.007604,0.000000,http
0.000000,0.000708,0.000000,http
2.034033,0.000014,0.385000,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
0.890290,0.000029,0.531852,http
1.263101,0.005735,0.221333,http
0.000000,0.001898,0.000000,http
1.860787,0.001176,0.585926,http
0.890290,0.000050,0.543333,http
0.890290,0.000050,0.543333,http
1.250293,0.099677,0.720000,http
0.000000,0.024064,0.000000,http
0.000000,0.002550,0.000000,http
1.270509,0.099462,10.000000,http
5.096811,0.100412,10.000000,http
0.000000,0.050065,0.000000,http
0.365277,0.002178,7.902510,http
0.434401,0.001825,5.515797,http
0.461221,0.005985,5.982413,http
1.503487,0.000668,0.402667,http
0.890290,0.000018,0.543333,http
0.890290,0.000018,0.543333,http
1.173886,0.005100,10.000000,http
0.000000,0.000793,0.000000,http
0.000000,0.049903,0.000000,http
0.000000,0.049903,0.000000,http
0.000000,0.049903,0.000000,http
0.000000,0.049903,0.000000,http
0.000000,0.049903,0.000000,http
1.250293,0.000031,10.000000,http
0.000000,0.006611,0.000000,http
0.000000,0.025832,0.000000,http
1.267612,0.003371,0.416410,http
0.000000,0.026948,0.000000,http
1.820684,0.000062,10.000000,http
0.000000,0.000349,0.000000,http
0.000000,0.000349,0.000000,http
0.000000,0.000349,0.000000,http
0.000000,0.000370,0.000000,http
0.890290,0.000024,0.478667,http
0.950552,0.000027,0.510000,http
0.000000,0.000990,0.000000,http
1.056169,0.000100,6.710400,http
0.000000,0.049925,0.000000,http
0.000000,0.049925,0.000000,http
0.000000,0.004339,0.000000,http
0.000000,0.049957,0.000000,http
0.000000,0.049957,0.000000,http
0.000000,0.049957,0.000000,http
0.000000,0.049957,0.000000,http
0.000000,0.049957,0.000000,http
0.000000,0.049957,0.000000,http
0.000000,0.049957,0.000000,http
3.023779,0.000645,10.000000,http
0.985772,0.429680,0.372195,http
0.000000,0.007990,0.000000,http
0.832509,0.000025,0.491515,http
0.705816,0.000002,10.000000,http
0.383106,0.076848,0.046667,http
0.657692,0.000024,0.586667,http
0.000000,0.000029,0.000000,http
0.000000,0.000029,0.000000,http
0.000000,0.000029,0.000000,http
0.000000,0.000029,0.000000,http
0.000000,0.000029,0.000000,http
0.000000,0.000029,0.000000,http
1.820684,0.000009,0.655000,http
1.820684,0.000009,0.655000,http
1.820684,0.000009,0.655000,http
1.820684,0.000009,0.655000,http
0.585063,0.003046,7.092232,http
0.000000,0.008955,0.000000,http
0.000000,0.004250,0.000000,http
1.951846,0.100290,0.374074,http
1.278077,0.000630,10.000000,http
0.000000,0.000383,0.000000,http
0.000000,0.000383,0.000000,http
0.000000,0.016705,0.000000,http
4.507596,0.000017,0.911667,http
7.881215,0.010770,1.252941,http
0.254870,0.001102,7.635044,http
0.000000,0.000076,0.000000,http
0.000000,0.000076,0.000000,http
1.363036,0.100076,0.454444,http
8.281152,0.000159,3.194667,http
1.354484,0.099874,0.306667,http
0.757956,0.000281,0.544848,http
0.000000,0.050397,0.000000,http
0.148482,0.005699,8.457030,http
0.000000,0.278799,0.000000,http
1.848402,0.025623,0.569697,http
0.826998,0.055513,0.367619,http
0.000000,0.000685,0.000000,http
1.235178,0.000045,0.563704,http
3.790488,0.471083,6.077559,http
0.000000,0.004288,0.000000,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
1.058724,0.000008,0.628333,http
4.692071,0.000004,1.000000,http
1.058724,0.000003,0.718095,http
1.058724,0.000516,0.688333,http
6.015475,0.000307,1.577778,http
0.890290,0.000106,0.543333,http
2.109427,0.000007,10.000000,http
0.000000,0.011694,0.000000,http
0.890290,0.000098,0.543333,http
1.745784,0.028346,0.336667,http
1.058724,0.000006,0.628333,http
