NormFwd_Packet_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_Packet_Length_Mean,NormBwd_Packet_Length_Std,NormFlow_IAT_Mean,NormFlow_IAT_Std,NormFwd_IAT_Mean,NormFwd_IAT_Std,NormBwd_IAT_Mean,NormPacket_Length_Mean,NormPacket_Length_Std,Label
0.373377,0.000000,2.252800,3.363707,5.310771,0.035245,0.030642,0.000000,10.000000,1.142490,2.920411,dns
0.219156,0.000000,0.767231,0.000000,0.143210,0.000000,0.000000,0.000000,0.000000,0.403049,0.767413,dns
0.373377,0.000000,2.252800,3.363707,0.071272,0.000308,0.034639,0.000000,0.085047,1.142490,2.920411,dns
0.267857,0.000000,2.414520,0.000000,1.224282,0.000000,0.000000,0.000000,0.000000,0.999872,2.946867,dns
0.300325,0.000000,2.444607,0.000000,0.624131,0.000000,0.000000,0.000000,0.000000,1.030876,2.946867,dns
0.292208,0.000000,3.828631,0.000000,0.271100,0.000000,0.000000,0.000000,0.000000,1.501100,4.839820,dns
0.227273,0.000000,0.910146,0.000000,0.202493,0.000000,0.000000,0.000000,0.000000,0.457306,0.951593,dns
0.267857,0.000000,2.233995,0.000000,0.000213,0.000000,0.000000,0.000000,0.000000,0.937865,2.701295,dns
0.243506,0.000000,2.185103,5.507903,0.000260,0.000916,0.000160,0.000000,2.593927,1.040177,3.609213,dns
0.259740,0.000000,2.226473,0.000000,0.161861,0.000000,0.000000,0.000000,0.000000,0.930114,2.701295,dns
0.267857,0.000000,2.233995,0.000000,0.240460,0.000000,0.000000,0.000000,0.000000,0.937865,2.701295,dns
0.292208,0.000000,3.384841,0.000000,0.018684,0.000000,0.000000,0.000000,0.000000,1.348665,4.236122,dns
0.292208,0.000000,0.000000,0.000000,1.337503,0.000377,1.337581,0.000329,0.000000,0.279034,0.000000,dns
0.227273,0.000000,0.910146,0.000000,0.000187,0.000000,0.000000,0.000000,0.000000,0.457306,0.951593,dns
0.292208,0.000000,0.000000,0.000000,1.337431,0.000549,1.337509,0.000480,0.000000,0.279034,0.000000,dns
0.292208,0.000000,3.828631,0.000000,0.181844,0.000000,0.000000,0.000000,0.000000,1.501100,4.839820,dns
0.243506,0.000000,2.185103,5.507903,0.069274,0.000298,0.043299,0.000000,0.045794,1.040177,3.609213,dns
0.373377,0.000000,2.252800,3.363707,0.000070,0.000346,0.024647,0.000000,0.068692,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.063279,0.000295,0.020650,0.000000,0.091589,1.142490,2.920411,dns
0.373377,0.000000,1.993295,2.439023,0.005593,0.037159,0.038636,0.000000,10.000000,1.035527,2.412417,dns
0.373377,0.000000,1.993295,2.439023,0.005567,0.036921,0.029976,0.000000,10.000000,1.035527,2.412417,dns
0.259740,0.000000,3.294578,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.296992,4.154264,dns
0.259740,0.000000,2.835744,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.139389,3.530101,dns
0.373377,0.000000,1.993295,2.439023,0.000152,0.000187,0.358380,0.000000,0.001308,1.035527,2.412417,dns
0.146104,0.000000,0.692012,0.000000,1.631369,6.538652,3.323345,0.008259,10.000000,0.421271,0.661465,dns
0.373377,0.000000,2.252800,3.363707,0.000065,0.000288,0.029310,0.000000,0.078505,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.075269,0.000384,0.000027,0.000000,0.052336,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.005243,0.034697,0.041966,0.000000,10.000000,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.080597,0.000197,0.056621,0.000000,0.000229,1.142490,2.920411,dns
0.267857,0.000000,2.286648,0.000000,0.175849,0.000000,0.000000,0.000000,0.000000,0.955950,2.772920,dns
0.373377,0.000000,2.252800,3.363707,0.005649,0.037590,0.029976,0.000000,10.000000,1.142490,2.920411,dns
0.235390,0.000000,3.828631,0.000000,0.234698,0.000000,0.000000,0.000000,0.000000,1.464929,4.911445,dns
0.243506,0.000000,2.185103,5.507903,0.049590,0.334389,0.031308,0.000000,10.000000,1.040177,3.609213,dns
0.259740,0.000000,2.361867,0.000000,1.184316,0.000000,0.000000,0.000000,0.000000,0.976619,2.885474,dns
0.373377,0.000000,1.993295,2.439023,0.000068,0.000336,0.027978,0.000000,0.049065,1.035527,2.412417,dns
0.292208,0.000000,0.000000,0.000000,1.337471,0.000237,1.337549,0.000207,0.000000,0.279034,0.000000,dns
0.373377,0.000000,2.252800,3.363707,0.000077,0.000321,0.029976,0.000000,0.140654,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.000087,0.000258,0.029976,0.000000,0.346729,1.142490,2.920411,dns
0.292208,0.000000,3.828631,0.000000,0.000273,0.000000,0.000000,0.000000,0.000000,1.501100,4.839820,dns
0.275974,0.000000,2.655219,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.087716,3.264065,dns
0.373377,0.000000,2.252800,3.363707,0.063279,0.000304,0.028644,0.000000,0.042523,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.000081,0.000213,0.025313,0.000000,0.408879,1.142490,2.920411,dns
0.357143,0.000000,0.940234,0.000000,0.149871,0.000000,0.000000,0.000000,0.000000,0.550317,0.828806,dns
0.267857,0.000000,2.369388,5.253280,0.121895,0.000255,0.163203,0.000000,0.000229,1.130088,3.677832,dns
0.292208,0.000000,1.308805,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.635578,1.412041,dns
0.373377,0.000000,2.252800,3.363707,0.005644,0.037468,0.028644,0.000000,10.000000,1.142490,2.920411,dns
0.284091,0.000000,3.001225,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.211731,3.724513,dns
0.365260,0.000000,2.376910,0.000000,0.200494,0.000000,0.000000,0.000000,0.000000,1.048961,2.772920,dns
0.292208,0.000000,3.828631,0.000000,0.204491,0.000000,0.000000,0.000000,0.000000,1.501100,4.839820,dns
0.267857,0.000000,2.369388,5.253280,0.067276,0.000230,0.059286,0.000000,0.062150,1.130088,3.677832,dns
0.267857,0.000000,2.369388,5.253280,0.189171,0.000341,0.469624,0.000000,1.818693,1.130088,3.677832,dns
0.275974,0.000000,2.880876,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.165226,3.571030,dns
0.284091,0.000000,2.880876,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.170393,3.560798,dns
0.373377,0.000000,2.252800,3.363707,0.000046,0.000167,0.029310,0.000000,0.071963,1.142490,2.920411,dns
0.324675,0.000000,2.715394,0.000000,0.144669,0.000000,0.000000,0.000000,0.000000,1.139389,3.284529,dns
0.381494,0.000000,2.339301,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.046378,2.701295,dns
0.292208,0.000000,3.828631,0.000000,0.309734,0.000000,0.000000,0.000000,0.000000,1.501100,4.839820,dns
0.373377,0.000000,2.252800,3.363707,0.000080,0.000355,0.040634,0.000000,0.071963,1.142490,2.920411,dns
0.292208,0.000000,3.828631,0.000000,0.274431,0.000000,0.000000,0.000000,0.000000,1.501100,4.839820,dns
