NormFwd_Packet_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_Packet_Length_Mean,NormBwd_Packet_Length_Std,NormFlow_IAT_Mean,NormFlow_IAT_Std,NormFwd_IAT_Mean,NormFwd_IAT_Std,NormBwd_IAT_Mean,NormPacket_Length_Mean,NormPacket_Length_Std,Label
6.493941,9.635251,0.518069,3.393417,0.004593,0.000038,0.007821,0.000044,0.054669,3.862743,9.406752,live
0.508692,3.256074,6.179702,10.000000,0.008279,0.000052,0.017336,0.000075,0.077816,3.558407,9.785481,live
0.994266,5.706119,10.000000,1.394198,0.004182,0.000938,0.194881,0.005569,0.020979,10.000000,3.450664,vod
0.578390,3.973857,10.000000,1.512720,0.004515,0.000802,0.051000,0.002353,0.024309,9.454367,6.576628,vod
1.446571,7.284045,10.000000,1.752620,0.008312,0.001037,0.337258,0.005664,0.041852,10.000000,3.700810,vod
0.962264,5.697459,10.000000,1.565839,0.007253,0.001118,0.161834,0.004592,0.037279,9.895759,4.799881,vod
1.490330,7.176594,9.995392,1.877222,0.004645,0.000724,0.153844,0.003614,0.023506,10.000000,4.044281,vod
1.069490,5.900264,10.000000,1.287437,0.006529,0.001010,0.366749,0.006525,0.032631,10.000000,3.146958,vod
0.667489,4.344299,10.000000,1.534279,0.005498,0.001101,0.096393,0.004020,0.028624,9.766693,5.404623,vod
1.058331,6.005299,10.000000,1.440663,0.005092,0.000901,0.238504,0.005335,0.025544,10.000000,3.448916,vod
0.902950,5.497978,9.888620,3.079714,0.014153,0.001751,0.368734,0.007726,0.072282,9.830426,5.073818,vod
1.369268,7.027866,10.000000,1.709887,0.010870,0.001285,0.412698,0.006787,0.054824,10.000000,3.797344,vod
0.984130,5.866366,10.000000,1.644732,0.008068,0.001212,0.233540,0.005655,0.041028,9.989069,4.312204,vod
0.965768,5.806505,10.000000,1.597978,0.007554,0.001131,0.190293,0.004925,0.027544,9.941836,4.566074,vod
1.330567,6.907617,9.962625,2.336939,0.004061,0.000536,0.102071,0.002326,0.020769,9.907753,4.720604,vod
1.638644,7.621344,10.000000,1.768741,0.011607,0.001335,0.574007,0.007994,0.054020,10.000000,3.403072,vod
1.075536,6.163344,10.000000,1.283274,0.001646,0.000388,0.069064,0.002190,0.008252,10.000000,3.566870,vod
1.450241,7.338488,9.998784,1.802421,0.005086,0.000691,0.176314,0.003520,0.023620,10.000000,3.962597,vod
1.260533,6.793685,10.000000,1.794614,0.006357,0.000786,0.256431,0.004287,0.029880,10.000000,3.763207,vod
1.640847,7.726665,9.973063,2.172745,0.012161,0.001639,0.394931,0.008074,0.061617,10.000000,4.166712,vod
0.969388,5.802890,10.000000,1.671810,0.006060,0.000869,0.165684,0.003938,0.030879,9.967577,4.427579,vod
0.767553,4.899955,10.000000,1.502283,0.003937,0.000703,0.103531,0.003141,0.020083,9.953269,4.501275,vod
1.281083,6.783765,9.994500,1.869778,0.009281,0.001205,0.303159,0.005937,0.047017,10.000000,4.109901,vod
1.311948,6.829420,10.000000,1.751062,0.015359,0.001898,0.630120,0.010432,0.077294,10.000000,3.708344,vod
